order_id,customer_id,sku,order_date,channel,qty,order_value_inr,lot_code
VR890262,C103897,VA-NB-ARC,2024-08-02,vireo.in,1,1104,ARC-2405-1
VR894938,C100517,VA-SP-ORB,2024-08-02,Amazon,1,4799,ORB-2406-1
VR898358,C102109,VA-EB-PL1,2024-08-02,Amazon,1,2249,PL1-2405-2
VR898420,C107843,VA-EB-PL1,2024-08-02,Amazon,1,2499,PL1-2406-2
VR883082,C107805,VA-EB-PL1,2024-08-03,vireo.in,1,2124,PL1-2405-4
VR887672,C103708,VA-EB-PL1,2024-08-03,Amazon,1,2374,PL1-2406-4
VR888738,C102007,VA-EB-PL1,2024-08-03,vireo.in,1,2499,PL1-2405-2
VR900257,C101951,VA-EB-PL1,2024-08-03,vireo.in,1,2374,PL1-2404-1
VR902291,C107306,VA-SP-ORB,2024-08-03,Flipkart,1,5099,ORB-2405-1
VR909748,C102775,VA-SW-FIT,2024-08-03,vireo.in,1,1999,FIT-2404-3
VR887038,C103239,VA-EB-PL1,2024-08-04,Amazon,1,2499,PL1-2405-4
VR888881,C103201,VA-EB-PL1,2024-08-04,Flipkart,1,2124,PL1-2404-2
VR894204,C101263,VA-EB-PL1,2024-08-04,Amazon,1,2124,PL1-2406-3
VR897158,C103968,VA-NB-ARC,2024-08-04,Flipkart,1,1039,ARC-2406-1
VR904201,C106395,VA-NB-ARC,2024-08-04,vireo.in,1,1299,ARC-2407-1
VR909329,C100908,VA-EB-PL1,2024-08-04,Flipkart,1,2499,PL1-2405-2
VR893101,C103656,VA-SP-ORB,2024-08-05,vireo.in,1,4799,ORB-2407-1
VR895184,C104110,VA-SW-NX1,2024-08-05,vireo.in,1,4249,NX1-2406-3
VR895662,C105365,VA-SW-FIT,2024-08-05,Amazon,1,1599,FIT-2405-4
VR896637,C106112,VA-EB-PL1,2024-08-05,vireo.in,1,2499,PL1-2404-2
VR898311,C105392,VA-NB-ARC,2024-08-05,vireo.in,1,1039,ARC-2404-3
VR901808,C105722,VA-EB-PL1,2024-08-05,Amazon,1,2499,PL1-2407-2
VR903452,C106969,VA-EB-PL1,2024-08-05,vireo.in,1,2249,PL1-2405-4
VR904669,C108736,VA-SW-FIT,2024-08-05,Amazon,2,3798,FIT-2407-1
VR880830,C108846,VA-EB-PL1,2024-08-06,Flipkart,1,2249,PL1-2404-3
VR881050,C100513,VA-EB-PL1,2024-08-06,Amazon,1,2499,PL1-2405-1
VR882053,C103405,VA-NB-ARC,2024-08-06,vireo.in,1,1039,ARC-2405-1
VR884326,C100112,VA-SW-NX1,2024-08-06,Amazon,1,3999,NX1-2404-2
VR887360,C100388,VA-SW-NX1,2024-08-06,Amazon,2,9998,NX1-2405-3
VR892329,C104621,VA-SW-NX1,2024-08-06,vireo.in,1,4249,NX1-2405-1
VR898567,C100166,VA-EB-PL1,2024-08-06,vireo.in,1,1999,PL1-2406-4
VR904386,C104240,VA-EB-PL1,2024-08-06,vireo.in,1,2124,PL1-2405-3
VR880684,C106629,VA-SP-ORB,2024-08-07,Amazon,1,4799,ORB-2406-3
VR881198,C102917,VA-SW-NX1,2024-08-07,Amazon,1,4249,NX1-2404-3
VR881588,C108480,VA-NB-ARC,2024-08-07,Amazon,1,1299,ARC-2405-4
VR885537,C102160,VA-SP-ORB,2024-08-07,vireo.in,1,5399,ORB-2407-3
VR888243,C104134,VA-SW-FIT,2024-08-07,vireo.in,1,1999,FIT-2406-4
VR888377,C100009,VA-SW-FIT,2024-08-07,vireo.in,1,1699,FIT-2404-3
VR888768,C103443,VA-SW-NX1,2024-08-07,Amazon,1,4999,NX1-2407-3
VR897583,C102879,VA-SW-NX1,2024-08-07,Flipkart,1,4499,NX1-2407-3
VR906691,C104216,VA-EB-PL1,2024-08-07,vireo.in,1,1999,PL1-2406-4
VR907884,C108629,VA-SP-ORB,2024-08-07,vireo.in,1,5999,ORB-2407-4
VR892979,C100098,VA-EB-PL1,2024-08-08,vireo.in,1,2374,PL1-2406-1
VR898022,C100760,VA-SW-FIT,2024-08-08,vireo.in,1,1999,FIT-2405-4
VR904066,C101100,VA-EB-PL1,2024-08-08,vireo.in,1,2124,PL1-2404-3
VR880461,C108477,VA-SW-FIT,2024-08-09,Flipkart,1,1899,FIT-2406-1
VR881169,C103957,VA-EB-PL1,2024-08-09,Flipkart,1,1999,PL1-2406-2
VR881852,C102225,VA-EB-PL1,2024-08-09,Flipkart,1,2499,PL1-2407-3
VR882118,C105059,VA-SW-NX1,2024-08-09,vireo.in,1,4499,NX1-2407-2
VR883831,C101726,VA-EB-PL1,2024-08-09,Flipkart,1,2499,PL1-2405-4
VR901971,C107696,VA-NB-ARC,2024-08-09,vireo.in,1,1104,ARC-2407-1
VR903050,C106923,VA-NB-ARC,2024-08-09,vireo.in,1,1104,ARC-2406-1
VR906025,C104713,VA-HP-ST2,2024-08-09,vireo.in,1,4499,ST2-2404-1
VR908482,C108163,VA-SW-FIT,2024-08-09,vireo.in,1,1999,FIT-2407-3
VR886704,C105248,VA-SW-FIT,2024-08-10,Amazon,1,1899,FIT-2404-2
VR889148,C106865,VA-SP-ORB,2024-08-10,vireo.in,1,5999,ORB-2407-3
VR891810,C106867,VA-EB-PL1,2024-08-10,Amazon,1,2249,PL1-2406-1
VR897451,C107186,VA-SW-NX1,2024-08-10,vireo.in,1,4249,NX1-2406-4
VR903918,C100665,VA-EB-PL1,2024-08-10,Amazon,1,2249,PL1-2407-2
VR908068,C105817,VA-EB-PL1,2024-08-10,vireo.in,1,2499,PL1-2407-1
VR880029,C104322,VA-SW-FIT,2024-08-11,Amazon,1,1999,FIT-2405-4
VR884220,C108089,VA-AC-CH65,2024-08-11,Amazon,1,1499,CH65-2406-2
VR889131,C104303,VA-HP-ST2,2024-08-11,vireo.in,1,4249,ST2-2406-4
VR891088,C102375,VA-AC-CBL,2024-08-11,Amazon,1,319,CBL-2405-4
VR891624,C107382,VA-EB-PL1,2024-08-11,vireo.in,1,2124,PL1-2407-4
VR892521,C109428,VA-EB-PL1,2024-08-11,vireo.in,1,2249,PL1-2406-1
VR896031,C109268,VA-SP-ORB,2024-08-11,Amazon,1,4799,ORB-2407-2
VR897189,C107431,VA-NB-ARC,2024-08-11,vireo.in,1,1169,ARC-2405-3
VR900327,C108906,VA-NB-ARC,2024-08-11,Flipkart,1,1039,ARC-2405-4
VR901791,C106876,VA-EB-PL1,2024-08-11,vireo.in,1,2499,PL1-2405-1
VR903474,C106969,VA-EB-PL1,2024-08-11,Flipkart,1,2249,PL1-2407-4
VR891489,C102711,VA-EB-PL1,2024-08-12,vireo.in,1,2499,PL1-2405-2
VR897521,C100052,VA-EB-PL1,2024-08-12,vireo.in,1,2124,PL1-2406-4
VR908086,C108441,VA-EB-PL1,2024-08-12,vireo.in,2,4998,PL1-2405-1
VR895443,C105916,VA-EB-PL1,2024-08-13,vireo.in,1,2499,PL1-2405-2
VR897315,C108298,VA-EB-PL1,2024-08-13,vireo.in,1,2499,PL1-2406-1
VR897550,C104779,VA-EB-PL1,2024-08-13,vireo.in,1,2124,PL1-2405-1
VR883115,C104350,VA-SP-ORB,2024-08-14,vireo.in,1,4799,ORB-2405-2
VR889753,C108344,VA-EB-PL1,2024-08-14,vireo.in,1,2374,PL1-2405-1
VR891933,C102331,VA-EB-PL1,2024-08-14,Amazon,1,1999,PL1-2407-2
VR892161,C104911,VA-SP-ORB,2024-08-14,vireo.in,1,5999,ORB-2406-2
VR903211,C106114,VA-HP-ST2,2024-08-14,vireo.in,1,3999,ST2-2404-4
VR906068,C104178,VA-EB-PL1,2024-08-14,Amazon,2,4998,PL1-2405-1
VR906628,C101696,VA-EB-PL1,2024-08-14,Amazon,1,1999,PL1-2406-1
VR906861,C104108,VA-SP-ORB,2024-08-14,Amazon,1,5399,ORB-2406-4
VR880497,C102443,VA-SP-ORB,2024-08-15,vireo.in,1,5699,ORB-2407-3
VR884288,C106615,VA-SW-FIT,2024-08-15,vireo.in,1,1999,FIT-2407-4
VR887714,C104463,VA-SW-FIT,2024-08-15,Amazon,2,3598,FIT-2405-2
VR888199,C106555,VA-SP-ORB,2024-08-15,Flipkart,1,5699,ORB-2405-2
VR907414,C103500,VA-SW-NX1,2024-08-15,vireo.in,1,4749,NX1-2405-4
VR908017,C108312,VA-EB-PL1,2024-08-15,vireo.in,2,4998,PL1-2405-4
VR909481,C107383,VA-SW-NX1,2024-08-15,Flipkart,1,4999,NX1-2406-3
VR882768,C102341,VA-SP-ORB,2024-08-16,vireo.in,1,5099,ORB-2406-2
VR885060,C106300,VA-SW-FIT,2024-08-16,vireo.in,1,1899,FIT-2406-4
VR886904,C105348,VA-EB-PL1,2024-08-16,Amazon,1,2374,PL1-2406-3
VR887237,C104544,VA-SW-FIT,2024-08-16,vireo.in,1,1799,FIT-2405-4
VR889499,C102082,VA-SP-ORB,2024-08-16,vireo.in,1,5999,ORB-2405-2
VR902333,C100810,VA-SP-ORB,2024-08-16,vireo.in,1,5999,ORB-2407-4
VR883790,C101896,VA-NB-ARC,2024-08-17,vireo.in,1,1299,ARC-2404-1
VR884387,C104947,VA-EB-PL1,2024-08-17,Amazon,1,2499,PL1-2406-2
VR886066,C102759,VA-SP-ORB,2024-08-17,vireo.in,1,5699,ORB-2406-1
VR886737,C106827,VA-NB-ARC,2024-08-17,Flipkart,1,1104,ARC-2407-4
VR896624,C109474,VA-SW-NX1,2024-08-17,Flipkart,1,4249,NX1-2405-4
VR908515,C108498,VA-SP-ORB,2024-08-17,vireo.in,1,5699,ORB-2405-3
VR882741,C104487,VA-NB-ARC,2024-08-18,vireo.in,1,1104,ARC-2405-1
VR890726,C102397,VA-SW-FIT,2024-08-18,vireo.in,1,1999,FIT-2407-4
VR891033,C105415,VA-NB-ARC,2024-08-18,Amazon,1,1104,ARC-2405-2
VR895697,C104604,VA-EB-PL1,2024-08-18,Amazon,1,2124,PL1-2406-3
VR896603,C102519,VA-NB-ARC,2024-08-18,Flipkart,1,1299,ARC-2406-1
VR905168,C109453,VA-SW-FIT,2024-08-18,Amazon,1,1599,FIT-2405-3
VR910163,C103286,VA-EB-PL1,2024-08-18,vireo.in,1,2374,PL1-2405-3
VR882103,C104629,VA-SW-FIT,2024-08-19,vireo.in,1,1999,FIT-2407-1
VR884670,C102341,VA-SP-ORB,2024-08-19,vireo.in,1,5699,ORB-2406-2
VR885092,C105109,VA-EB-PL1,2024-08-19,Amazon,1,2499,PL1-2405-1
VR891673,C102688,VA-SP-ORB,2024-08-19,Amazon,1,5999,ORB-2407-3
VR899669,C108118,VA-EB-PL1,2024-08-19,Amazon,1,2124,PL1-2405-1
VR901284,C103668,VA-SW-FIT,2024-08-19,vireo.in,1,1599,FIT-2407-4
VR902499,C100680,VA-HP-ST2,2024-08-19,vireo.in,1,4999,ST2-2405-2
VR904180,C109364,VA-SP-ORB,2024-08-19,Flipkart,1,4799,ORB-2407-4
VR904501,C108477,VA-SW-FIT,2024-08-19,Amazon,1,1999,FIT-2406-2
VR881222,C105424,VA-SW-FIT,2024-08-20,vireo.in,1,1899,FIT-2407-4
VR883672,C101075,VA-NB-ARC,2024-08-20,vireo.in,1,1299,ARC-2405-1
VR891047,C102239,VA-EB-PL1,2024-08-20,Amazon,2,4998,PL1-2406-2
VR893436,C100283,VA-EB-PL1,2024-08-20,Amazon,1,2499,PL1-2405-4
VR899870,C106721,VA-EB-PL1,2024-08-20,vireo.in,1,2374,PL1-2407-4
VR902632,C107362,VA-EB-PL1,2024-08-20,Amazon,1,2249,PL1-2406-2
VR904623,C105340,VA-SP-ORB,2024-08-20,Amazon,1,4799,ORB-2407-4
VR909602,C104554,VA-SW-FIT,2024-08-20,Flipkart,1,1999,FIT-2406-2
VR894720,C104101,VA-EB-PL1,2024-08-21,Amazon,1,2249,PL1-2407-1
VR897790,C101844,VA-EB-PL1,2024-08-21,vireo.in,1,2499,PL1-2405-4
VR900001,C108058,VA-SP-ORB,2024-08-21,vireo.in,1,5399,ORB-2405-1
VR905753,C107567,VA-NB-ARC,2024-08-21,vireo.in,1,1234,ARC-2405-4
VR908834,C103842,VA-SP-ORB,2024-08-21,vireo.in,1,5999,ORB-2407-1
VR888533,C105823,VA-SP-ORB,2024-08-22,vireo.in,1,5399,ORB-2406-3
VR890597,C102791,VA-EB-PL1,2024-08-22,Amazon,1,1999,PL1-2406-1
VR890600,C100767,VA-SW-FIT,2024-08-22,vireo.in,1,1799,FIT-2406-2
VR891568,C108757,VA-SW-FIT,2024-08-22,vireo.in,1,1899,FIT-2406-3
VR892732,C106211,VA-EB-PL1,2024-08-22,Flipkart,1,2499,PL1-2406-4
VR894701,C100875,VA-EB-PL1,2024-08-22,Amazon,1,2249,PL1-2407-1
VR900887,C104504,VA-SW-NX1,2024-08-22,Amazon,1,4499,NX1-2405-4
VR882763,C107477,VA-HP-ST2,2024-08-23,vireo.in,1,4499,ST2-2406-4
VR884335,C105801,VA-EB-PL1,2024-08-23,Flipkart,1,2499,PL1-2405-3
VR888261,C102702,VA-SP-ORB,2024-08-23,Flipkart,1,5999,ORB-2406-3
VR890232,C106909,VA-AC-CBL,2024-08-23,vireo.in,1,399,CBL-2407-1
VR902149,C106335,VA-EB-PL1,2024-08-23,vireo.in,1,2499,PL1-2405-4
VR903492,C104199,VA-SW-FIT,2024-08-23,Amazon,1,1999,FIT-2407-4
VR903794,C105608,VA-HP-ST2,2024-08-23,vireo.in,1,4999,ST2-2408-1
VR880171,C108641,VA-NB-ARC,2024-08-24,vireo.in,2,2598,ARC-2408-2
VR882026,C103857,VA-SW-FIT,2024-08-24,vireo.in,1,1999,FIT-2406-4
VR887299,C107076,VA-AC-CBL,2024-08-24,vireo.in,1,399,CBL-2405-1
VR888112,C102928,VA-EB-PL1,2024-08-24,Amazon,1,2499,PL1-2405-1
VR890924,C102311,VA-EB-PL1,2024-08-24,vireo.in,1,2499,PL1-2406-2
VR893705,C103422,VA-EB-PL1,2024-08-24,vireo.in,1,2499,PL1-2407-4
VR899775,C106467,VA-SW-NX1,2024-08-24,vireo.in,1,4999,NX1-2406-1
VR902625,C107430,VA-EB-PL1,2024-08-24,vireo.in,1,2374,PL1-2406-3
VR903136,C102807,VA-AC-CH65,2024-08-24,Amazon,1,1499,CH65-2405-2
VR908591,C103595,VA-NB-ARC,2024-08-24,vireo.in,2,2078,ARC-2407-1
VR881682,C103753,VA-EB-PL1,2024-08-25,vireo.in,1,2499,PL1-2408-2
VR884402,C100022,VA-EB-PL1,2024-08-25,vireo.in,1,2499,PL1-2405-3
VR887062,C103107,VA-SW-FIT,2024-08-25,Flipkart,1,1699,FIT-2407-1
VR887482,C104117,VA-SW-FIT,2024-08-25,Flipkart,1,1599,FIT-2406-2
VR890813,C101200,VA-EB-PL1,2024-08-25,vireo.in,1,2124,PL1-2407-4
VR902306,C103897,VA-EB-PL1,2024-08-25,Amazon,1,2499,PL1-2405-2
VR902590,C109150,VA-NB-ARC,2024-08-25,Amazon,1,1299,ARC-2406-1
VR903471,C108723,VA-SW-FIT,2024-08-25,vireo.in,1,1999,FIT-2407-3
VR905404,C100583,VA-AC-CH65,2024-08-25,Amazon,1,1199,CH65-2407-3
VR905882,C101700,VA-EB-PL1,2024-08-25,vireo.in,1,2124,PL1-2405-2
VR907071,C107267,VA-EB-PL1,2024-08-25,Amazon,1,1999,PL1-2407-4
VR891828,C105084,VA-SW-FIT,2024-08-26,Amazon,1,1999,FIT-2405-2
VR893587,C105545,VA-EB-PL1,2024-08-26,vireo.in,1,1999,PL1-2406-2
VR894343,C100626,VA-AC-CBL,2024-08-26,vireo.in,1,319,CBL-2406-2
VR894950,C103696,VA-AC-CH65,2024-08-26,vireo.in,1,1499,CH65-2406-2
VR902040,C106566,VA-SP-ORB,2024-08-26,Amazon,1,5099,ORB-2407-1
VR903728,C104540,VA-EB-PL1,2024-08-26,vireo.in,1,2124,PL1-2406-2
VR904034,C103550,VA-HP-ST2,2024-08-26,vireo.in,1,4749,ST2-2407-1
VR907902,C102386,VA-SW-NX1,2024-08-26,vireo.in,1,4749,NX1-2405-1
VR908486,C108632,VA-EB-PL1,2024-08-26,vireo.in,1,2499,PL1-2407-3
VR880306,C100334,VA-EB-PL1,2024-08-27,Flipkart,1,2374,PL1-2407-2
VR881451,C101722,VA-SP-ORB,2024-08-27,Flipkart,1,5999,ORB-2406-3
VR895933,C102094,VA-AC-CH65,2024-08-27,Amazon,1,1199,CH65-2406-4
VR904053,C105192,VA-EB-PL1,2024-08-27,Amazon,1,2499,PL1-2405-1
VR887480,C109243,VA-EB-PL1,2024-08-28,vireo.in,1,2499,PL1-2406-4
VR887572,C102349,VA-SW-NX1,2024-08-28,vireo.in,1,4249,NX1-2406-4
VR888509,C107632,VA-EB-PL1,2024-08-28,vireo.in,1,2374,PL1-2408-2
VR892392,C100739,VA-AC-CBL,2024-08-28,Flipkart,1,319,CBL-2407-3
VR896513,C103171,VA-EB-PL1,2024-08-28,vireo.in,1,2499,PL1-2406-4
VR904139,C104064,VA-AC-CH65,2024-08-28,vireo.in,2,2998,CH65-2407-4
VR905645,C100462,VA-SW-FIT,2024-08-28,Amazon,2,3598,FIT-2406-4
VR907126,C107671,VA-SW-NX1,2024-08-28,Flipkart,1,3999,NX1-2406-3
VR881121,C105653,VA-EB-PL1,2024-08-29,Amazon,1,2374,PL1-2406-3
VR883090,C104117,VA-NB-ARC,2024-08-29,Amazon,1,1299,ARC-2405-4
VR883222,C100764,VA-EB-PL1,2024-08-29,Amazon,1,2249,PL1-2406-3
VR884913,C105446,VA-EB-PL1,2024-08-29,Flipkart,1,2499,PL1-2407-1
VR887991,C106698,VA-EB-PL1,2024-08-29,vireo.in,1,2499,PL1-2408-4
VR890491,C108721,VA-SP-ORB,2024-08-29,vireo.in,1,5099,ORB-2405-3
VR899249,C107990,VA-EB-PL1,2024-08-29,Flipkart,1,2124,PL1-2406-2
VR904091,C105782,VA-AC-CH65,2024-08-29,vireo.in,2,2848,CH65-2405-2
VR906627,C103462,VA-AC-CH65,2024-08-29,vireo.in,1,1349,CH65-2405-3
VR882887,C100111,VA-SP-ORB,2024-08-30,vireo.in,1,5399,ORB-2406-1
VR883862,C100657,VA-SP-ORB,2024-08-30,vireo.in,1,5699,ORB-2407-3
VR888931,C108201,VA-AC-CBL,2024-08-30,vireo.in,1,319,CBL-2405-2
VR894042,C101693,VA-HP-ST2,2024-08-30,Amazon,1,4499,ST2-2405-4
VR902539,C100868,VA-AC-CH65,2024-08-30,Flipkart,1,1499,CH65-2406-2
VR903111,C106553,VA-EB-PL1,2024-08-30,Amazon,1,1999,PL1-2406-3
VR906495,C105652,VA-SW-NX1,2024-08-30,Amazon,1,4999,NX1-2406-1
VR909931,C105781,VA-EB-PL1,2024-08-30,vireo.in,1,2499,PL1-2406-3
VR881722,C105487,VA-SW-NX1,2024-08-31,vireo.in,1,4999,NX1-2406-2
VR886593,C101474,VA-SW-NX1,2024-08-31,vireo.in,1,4499,NX1-2405-3
VR887327,C100122,VA-NB-ARC,2024-08-31,vireo.in,1,1299,ARC-2405-1
VR887878,C103836,VA-EB-PL1,2024-08-31,Amazon,1,2249,PL1-2406-4
VR892930,C107355,VA-SW-FIT,2024-08-31,vireo.in,2,3798,FIT-2407-4
VR880379,C103530,VA-EB-PL1,2024-09-01,vireo.in,1,2499,PL1-2406-3
VR884241,C104605,VA-SW-FIT,2024-09-01,vireo.in,1,1999,FIT-2407-3
VR885179,C103951,VA-SW-NX1,2024-09-01,vireo.in,1,4999,NX1-2408-4
VR888177,C105392,VA-NB-ARC,2024-09-01,vireo.in,2,2338,ARC-2405-1
VR891085,C102916,VA-NB-ARC,2024-09-01,vireo.in,1,1104,ARC-2406-1
VR892665,C105901,VA-EB-PL1,2024-09-01,vireo.in,1,2124,PL1-2406-4
VR893000,C101290,VA-SP-ORB,2024-09-01,vireo.in,2,11998,ORB-2405-2
VR893064,C108689,VA-AC-CBL,2024-09-01,Amazon,1,359,CBL-2406-1
VR895233,C107673,VA-SW-FIT,2024-09-01,Amazon,1,1999,FIT-2406-3
VR895440,C104538,VA-EB-PL1,2024-09-01,vireo.in,1,2124,PL1-2407-4
VR900636,C104054,VA-EB-PL1,2024-09-01,vireo.in,1,2249,PL1-2407-1
VR903486,C106693,VA-EB-PL1,2024-09-01,Amazon,1,2499,PL1-2406-2
VR903658,C102791,VA-AC-CBL,2024-09-01,Amazon,1,399,CBL-2405-1
VR904173,C103621,VA-NB-ARC,2024-09-01,Amazon,1,1299,ARC-2407-2
VR909528,C105481,VA-HP-ST2,2024-09-01,Amazon,1,4999,ST2-2408-2
VR883037,C104048,VA-AC-CH65,2024-09-02,vireo.in,1,1499,CH65-2405-2
VR887215,C107138,VA-EB-PL1,2024-09-02,Amazon,1,2374,PL1-2407-2
VR891038,C100220,VA-HP-ST2,2024-09-02,vireo.in,1,4749,ST2-2407-2
VR892921,C103555,VA-HP-ST2,2024-09-02,Amazon,1,4749,ST2-2407-3
VR898506,C107049,VA-HP-ST2,2024-09-02,vireo.in,1,4749,ST2-2406-3
VR904514,C106938,VA-SW-FIT,2024-09-02,Amazon,1,1699,FIT-2406-4
VR904852,C102212,VA-SW-FIT,2024-09-02,Amazon,1,1999,FIT-2406-4
VR908279,C107897,VA-EB-PL1,2024-09-02,vireo.in,1,2499,PL1-2407-3
VR908716,C104369,VA-SW-FIT,2024-09-02,vireo.in,1,1999,FIT-2405-3
VR909443,C108987,VA-HP-ST2,2024-09-02,Flipkart,1,4999,ST2-2406-2
VR883577,C107995,VA-EB-PL1,2024-09-03,Flipkart,1,2499,PL1-2406-4
VR890045,C100633,VA-AC-CH65,2024-09-03,Amazon,1,1499,CH65-2406-3
VR891269,C109070,VA-SW-FIT,2024-09-03,vireo.in,1,1699,FIT-2408-4
VR893719,C107238,VA-SP-ORB,2024-09-03,Amazon,2,9598,ORB-2405-4
VR898580,C106174,VA-SP-ORB,2024-09-03,vireo.in,1,5999,ORB-2407-3
VR906300,C100404,VA-EB-PL1,2024-09-03,Amazon,1,2499,PL1-2407-1
VR906515,C108104,VA-EB-PL1,2024-09-03,vireo.in,1,2374,PL1-2405-2
VR908464,C100120,VA-EB-PL1,2024-09-03,vireo.in,1,2374,PL1-2405-2
VR880402,C109436,VA-AC-CH65,2024-09-04,vireo.in,1,1499,CH65-2407-2
VR883505,C103537,VA-NB-ARC,2024-09-04,Amazon,1,1299,ARC-2405-4
VR883845,C101417,VA-SP-ORB,2024-09-04,Flipkart,1,5999,ORB-2407-3
VR886014,C107061,VA-SP-ORB,2024-09-04,vireo.in,1,4799,ORB-2405-1
VR887023,C109062,VA-EB-PL1,2024-09-04,vireo.in,1,1999,PL1-2407-3
VR887652,C107388,VA-SW-FIT,2024-09-04,vireo.in,1,1999,FIT-2407-1
VR887696,C102925,VA-EB-PL1,2024-09-04,vireo.in,1,2124,PL1-2407-4
VR894915,C107039,VA-SP-ORB,2024-09-04,vireo.in,1,5999,ORB-2406-4
VR904535,C109368,VA-HP-ST2,2024-09-04,Flipkart,1,4999,ST2-2407-3
VR905473,C105999,VA-HP-ST2,2024-09-04,Amazon,1,4999,ST2-2407-1
VR908929,C104311,VA-SP-ORB,2024-09-04,Amazon,1,5999,ORB-2406-3
VR909286,C106234,VA-NB-ARC,2024-09-04,vireo.in,2,2208,ARC-2407-1
VR880693,C100227,VA-SP-ORB,2024-09-05,Amazon,1,5699,ORB-2405-3
VR881068,C103665,VA-SP-ORB,2024-09-05,vireo.in,1,4799,ORB-2406-2
VR882548,C108893,VA-EB-PL1,2024-09-05,Flipkart,1,2499,PL1-2406-2
VR885696,C101633,VA-EB-PL1,2024-09-05,Amazon,1,2374,PL1-2407-1
VR890521,C101526,VA-AC-CH65,2024-09-05,vireo.in,1,1199,CH65-2407-3
VR895310,C107062,VA-SP-ORB,2024-09-05,vireo.in,1,5399,ORB-2407-1
VR900985,C107056,VA-EB-PL1,2024-09-05,Amazon,1,2499,PL1-2406-3
VR902272,C107763,VA-EB-PL1,2024-09-05,vireo.in,1,2499,PL1-2406-4
VR880243,C102099,VA-SW-FIT,2024-09-06,Amazon,1,1699,FIT-2407-3
VR889138,C106175,VA-EB-PL1,2024-09-06,Flipkart,1,2249,PL1-2405-2
VR894401,C105769,VA-SW-NX1,2024-09-06,Flipkart,1,4999,NX1-2407-1
VR897410,C103779,VA-EB-PL1,2024-09-06,Flipkart,1,2124,PL1-2406-4
VR903860,C108794,VA-EB-PL1,2024-09-06,vireo.in,1,2124,PL1-2407-2
VR883317,C103732,VA-SP-ORB,2024-09-07,vireo.in,1,5099,ORB-2407-2
VR884580,C100270,VA-AC-CBL,2024-09-07,vireo.in,1,359,CBL-2405-3
VR885607,C109138,VA-SW-FIT,2024-09-07,Amazon,1,1999,FIT-2405-1
VR886823,C102672,VA-SW-NX1,2024-09-07,vireo.in,1,4999,NX1-2406-3
VR889210,C108751,VA-NB-ARC,2024-09-07,Amazon,1,1104,ARC-2407-1
VR896121,C101456,VA-HP-ST2,2024-09-07,vireo.in,1,4249,ST2-2406-2
VR897261,C100879,VA-SW-FIT,2024-09-07,Flipkart,1,1999,FIT-2408-1
VR902938,C108993,VA-AC-CH65,2024-09-07,vireo.in,2,2848,CH65-2408-4
VR905958,C107197,VA-EB-PL1,2024-09-07,Amazon,2,4998,PL1-2407-1
VR908099,C104554,VA-NB-ARC,2024-09-07,Flipkart,1,1299,ARC-2407-1
VR908458,C107029,VA-EB-PL1,2024-09-07,vireo.in,1,1999,PL1-2405-2
VR886022,C101693,VA-AC-CH65,2024-09-08,vireo.in,2,2998,CH65-2407-1
VR888327,C103205,VA-SP-ORB,2024-09-08,Amazon,2,11998,ORB-2406-2
VR890594,C106836,VA-HP-ST2,2024-09-08,vireo.in,1,4499,ST2-2406-2
VR892132,C107357,VA-EB-PL1,2024-09-08,Amazon,1,2499,PL1-2406-4
VR896211,C103350,VA-EB-PL1,2024-09-08,Amazon,1,2499,PL1-2406-3
VR897486,C105077,VA-SW-FIT,2024-09-08,Amazon,1,1599,FIT-2407-2
VR899427,C107558,VA-AC-CH65,2024-09-08,vireo.in,1,1199,CH65-2408-2
VR903329,C101046,VA-SW-FIT,2024-09-08,Amazon,1,1699,FIT-2408-2
VR905304,C105864,VA-HP-ST2,2024-09-08,vireo.in,2,7998,ST2-2408-4
VR907863,C104869,VA-HP-ST2,2024-09-08,vireo.in,1,4249,ST2-2407-4
VR908528,C104863,VA-SW-FIT,2024-09-08,Amazon,1,1899,FIT-2405-1
VR882895,C106141,VA-EB-PL1,2024-09-09,Flipkart,1,2499,PL1-2408-4
VR884793,C105010,VA-SW-FIT,2024-09-09,vireo.in,2,3998,FIT-2406-1
VR891027,C101141,VA-HP-ST2,2024-09-09,Flipkart,1,4249,ST2-2407-4
VR900402,C106420,VA-SW-FIT,2024-09-09,vireo.in,1,1999,FIT-2406-3
VR902187,C107677,VA-EB-PL1,2024-09-09,vireo.in,1,2124,PL1-2407-1
VR906821,C108792,VA-SW-NX1,2024-09-09,vireo.in,1,4999,NX1-2405-2
VR880501,C101782,VA-EB-PL1,2024-09-10,Amazon,1,2374,PL1-2406-3
VR880522,C102235,VA-SW-FIT,2024-09-10,vireo.in,1,1899,FIT-2406-2
VR883327,C103686,VA-EB-PL1,2024-09-10,vireo.in,1,1999,PL1-2407-3
VR890954,C105983,VA-HP-ST2,2024-09-10,Amazon,1,4999,ST2-2406-4
VR894202,C107853,VA-EB-PL1,2024-09-10,Amazon,1,2499,PL1-2406-4
VR894977,C105037,VA-EB-AIR,2024-09-10,vireo.in,1,1799,AIR-2408-1
VR900897,C105560,VA-HP-ST2,2024-09-10,vireo.in,1,4249,ST2-2407-2
VR903564,C103420,VA-EB-PL1,2024-09-10,vireo.in,1,2374,PL1-2407-1
